0.002701,0.003581,0.004259,0.004553,0.004384,0.003819,0.003027,0.002202,0.001486,0.000943,0.000568,0.000335,0.000205,0.000334,0.000675,0.001428,0.002824,0.005060,0.008168,0.011843,0.015615,0.018525,0.020071,0.020218,0.019528,0.018840,0.018755,0.019259,0.019737,0.019379,0.017678,0.014727,0.011041,0.007546,0.004653,0.002601,0.001329,0.000626,0.000278,0.000049,0.000029,0.000019,0.000019,0.000029,0.000049,0.000081,0.000120,0.000158,0.000186,0.000197,0.000186,0.000158,0.000120,0.000081,0.000051,0.000032,0.000026,0.000032,0.000171,0.000388,0.001024,0.002120,0.004034,0.007020,0.011134,0.016063,0.021053,0.025237,0.027706,0.028098,0.027204,0.026250,0.026920,0.030299,0.036528,0.044173,0.051434,0.056287,0.057907,0.056464,0.053608,0.050752,0.049042,0.048857,0.050480,0.054106,0.060113,0.068573,0.079764,0.093029,0.107464,0.122104,0.135878,0.148343,0.159047,0.167691,0.175277,0.183376,0.192846,0.203291,0.212917,0.218726,0.217550,0.207743,0.190349,0.168271,0.146214,0.127563,0.114960,0.109392,0.109964,0.115141,0.122953,0.131933,0.141420,0.150995,0.160728,0.172170,0.185956,0.202629,0.220727,0.237639,0.249511,0.253204,0.247546,0.233902,0.216033,0.197651,0.181953,0.170340,0.163337,0.160455,0.161577,0.166385,0.174077,0.183350,0.192080,0.198758,0.201887,0.201896,0.199629,0.196628,0.193972,0.192126,0.190463,0.188631,0.186862,0.185021,0.184184,0.184089,0.184278,0.183875,0.181593,0.177781,0.173333,0.169162,0.166777,0.166231,0.166792,0.167485,0.166838,0.163954,0.158447,0.150482,0.140664,0.129879,0.119423,0.109488,0.100517,0.092206,0.084198,0.076865,0.070337,0.065806,0.064360,0.066704,0.073516,0.084280,0.097359,0.110244,0.119506,0.122340,0.117195,0.104763,0.087637,0.069290,0.053002,0.040745,0.032728,0.028036,0.025296,0.023625,0.022025,0.020813,0.020002,0.019926,0.020524,0.021503,0.022392,0.022568,0.021490,0.019211,0.015913,0.012273,0.008956,0.006425,0.004671,0.003566,0.002777,0.002119,0.001456,0.000987,0.000599,0.000325,0.000158,0.000069,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004470,0.005940,0.007092,0.007626,0.007413,0.006551,0.005307,0.003983,0.002804,0.001874,0.001198,0.000755,0.000503,0.000574,0.000965,0.001845,0.003427,0.005869,0.009154,0.012911,0.016630,0.019375,0.020694,0.020620,0.019752,0.018935,0.018740,0.019136,0.019518,0.019111,0.017436,0.014594,0.011069,0.007721,0.004925,0.002903,0.001602,0.000836,0.000421,0.000139,0.000080,0.000050,0.000048,0.000074,0.000126,0.000208,0.000307,0.000406,0.000479,0.000507,0.000479,0.000406,0.000307,0.000208,0.000132,0.000083,0.000067,0.000083,0.000290,0.000614,0.001427,0.002807,0.005123,0.008616,0.013277,0.018675,0.023918,0.028031,0.030097,0.029881,0.028286,0.026700,0.026893,0.029981,0.036100,0.043795,0.051246,0.056358,0.058274,0.057141,0.054672,0.052405,0.051544,0.052459,0.055277,0.059983,0.066830,0.075719,0.086985,0.100189,0.114550,0.129310,0.143434,0.156500,0.167855,0.177011,0.185043,0.193761,0.204271,0.216364,0.228077,0.235908,0.236081,0.226456,0.208122,0.184345,0.160630,0.140927,0.128179,0.123370,0.125250,0.131858,0.140796,0.150386,0.159886,0.168978,0.177966,0.188999,0.203238,0.221610,0.242523,0.262703,0.277283,0.282107,0.275610,0.259382,0.238106,0.216494,0.198532,0.185941,0.179080,0.176976,0.179096,0.184745,0.193046,0.202881,0.212207,0.219598,0.223443,0.223922,0.221588,0.217925,0.214009,0.210548,0.207043,0.203383,0.200145,0.197393,0.196411,0.196872,0.198102,0.198779,0.197335,0.194046,0.190047,0.186362,0.184551,0.184489,0.185154,0.185386,0.183772,0.179616,0.172701,0.163498,0.152623,0.141015,0.130035,0.119869,0.110869,0.102520,0.094311,0.086568,0.079341,0.073987,0.071864,0.073801,0.080605,0.091831,0.105811,0.119895,0.130496,0.134509,0.130047,0.117579,0.099566,0.079575,0.061101,0.046600,0.036639,0.030654,0.027406,0.026040,0.025279,0.025108,0.025160,0.025443,0.025764,0.025877,0.025574,0.024526,0.022477,0.019631,0.016201,0.012782,0.009887,0.007844,0.006454,0.005525,0.004663,0.003728,0.002682,0.001818,0.001103,0.000599,0.000291,0.000126,0.000049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006635,0.008848,0.010624,0.011527,0.011362,0.010254,0.008561,0.006691,0.004951,0.003498,0.002362,0.001567,0.001087,0.001036,0.001489,0.002565,0.004438,0.007183,0.010683,0.014457,0.017930,0.020246,0.021068,0.020560,0.019374,0.018330,0.017920,0.018081,0.018253,0.017763,0.016207,0.013703,0.010652,0.007745,0.005270,0.003401,0.002102,0.001239,0.000706,0.000324,0.000185,0.000116,0.000110,0.000171,0.000291,0.000479,0.000707,0.000933,0.001103,0.001166,0.001103,0.000933,0.000707,0.000479,0.000306,0.000197,0.000166,0.000218,0.000539,0.001040,0.002087,0.003767,0.006406,0.010182,0.015006,0.020364,0.025311,0.028867,0.030208,0.029279,0.027020,0.024884,0.024581,0.027166,0.032764,0.040010,0.047191,0.052298,0.054466,0.053802,0.051967,0.050540,0.050741,0.052930,0.057073,0.062905,0.070489,0.079470,0.090135,0.102254,0.115198,0.128501,0.141310,0.153357,0.163911,0.172390,0.179915,0.188443,0.199272,0.212410,0.225859,0.235798,0.238035,0.230019,0.212796,0.189753,0.166871,0.148419,0.137431,0.134746,0.138750,0.147090,0.157025,0.166757,0.175488,0.183071,0.190086,0.199230,0.212237,0.230464,0.252372,0.274235,0.290407,0.295892,0.288830,0.270949,0.247669,0.224530,0.206105,0.194293,0.189049,0.188731,0.192190,0.198262,0.206098,0.215071,0.223596,0.230629,0.234634,0.235437,0.233092,0.228771,0.223349,0.217752,0.211699,0.205504,0.200248,0.196379,0.195371,0.196840,0.199768,0.202247,0.202384,0.200263,0.197229,0.194410,0.193331,0.193692,0.194217,0.193626,0.190704,0.185050,0.176661,0.166364,0.154729,0.142731,0.131757,0.122031,0.113785,0.106277,0.098791,0.091479,0.084217,0.078386,0.075559,0.076671,0.082696,0.093365,0.107151,0.121466,0.132822,0.137980,0.134792,0.123405,0.105898,0.085642,0.066092,0.050091,0.038607,0.031574,0.028035,0.027242,0.027672,0.028875,0.030024,0.030698,0.030576,0.029506,0.027653,0.025097,0.021975,0.018669,0.015419,0.012664,0.010667,0.009538,0.008819,0.008225,0.007303,0.005996,0.004422,0.002998,0.001818,0.000987,0.000479,0.000208,0.000081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008840,0.011854,0.014358,0.015787,0.015877,0.014752,0.012812,0.010522,0.008239,0.006177,0.004426,0.003120,0.002303,0.002095,0.002680,0.004127,0.006550,0.009888,0.013864,0.017798,0.020990,0.022678,0.022699,0.021435,0.019657,0.018188,0.017416,0.017227,0.017105,0.016513,0.015135,0.013110,0.010715,0.008394,0.006307,0.004560,0.003157,0.002056,0.001270,0.000688,0.000411,0.000288,0.000307,0.000471,0.000756,0.001173,0.001653,0.002108,0.002428,0.002520,0.002354,0.001977,0.001495,0.001026,0.000686,0.000491,0.000468,0.000620,0.001135,0.001899,0.003237,0.005199,0.008012,0.011762,0.016288,0.021060,0.025198,0.027828,0.028294,0.026722,0.023999,0.021525,0.020833,0.022848,0.027703,0.034191,0.040798,0.045718,0.048093,0.047977,0.046894,0.046370,0.047611,0.050971,0.056305,0.063135,0.071335,0.080279,0.090089,0.100642,0.111393,0.122142,0.132323,0.141935,0.150365,0.157114,0.163349,0.171068,0.181636,0.195226,0.209916,0.221778,0.226489,0.221286,0.207141,0.187300,0.167820,0.152941,0.145532,0.146126,0.152787,0.162879,0.173500,0.182866,0.190191,0.195554,0.199817,0.206068,0.216526,0.232910,0.253885,0.275565,0.291894,0.297414,0.290173,0.271951,0.248608,0.226169,0.209465,0.200351,0.198145,0.200434,0.205318,0.211155,0.217247,0.223722,0.229825,0.235178,0.238521,0.239283,0.236858,0.231888,0.224819,0.216719,0.207592,0.198317,0.190605,0.185461,0.184502,0.187306,0.192376,0.197133,0.199330,0.198757,0.196916,0.195038,0.194568,0.195086,0.195163,0.193490,0.189137,0.182019,0.172312,0.161151,0.149011,0.136871,0.126149,0.117180,0.110102,0.103990,0.097908,0.091707,0.085004,0.079041,0.075499,0.075413,0.079960,0.089144,0.101738,0.115377,0.126872,0.132995,0.131435,0.121978,0.106183,0.086996,0.067609,0.051078,0.038736,0.031052,0.027435,0.027299,0.028953,0.031511,0.033705,0.034683,0.034028,0.031716,0.028313,0.024320,0.020284,0.016749,0.013972,0.012208,0.011426,0.011483,0.011632,0.011464,0.010483,0.008733,0.006525,0.004422,0.002682,0.001456,0.000707,0.000307,0.000120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010790,0.014510,0.017730,0.019820,0.020458,0.019726,0.017969,0.015599,0.012945,0.010270,0.007761,0.005761,0.004450,0.004025,0.004813,0.006859,0.010205,0.014597,0.019516,0.023960,0.027006,0.027956,0.026867,0.024458,0.021716,0.019555,0.018267,0.017670,0.017262,0.016626,0.015507,0.014056,0.012379,0.010625,0.008800,0.006954,0.005169,0.003544,0.002265,0.001307,0.000790,0.000572,0.000625,0.000955,0.001508,0.002297,0.003189,0.004020,0.004589,0.004730,0.004397,0.003682,0.002784,0.001920,0.001306,0.000972,0.000965,0.001288,0.002108,0.003283,0.005058,0.007374,0.010290,0.013749,0.017533,0.021183,0.024023,0.025414,0.024936,0.022863,0.019946,0.017417,0.016541,0.018067,0.022154,0.027779,0.033672,0.038311,0.040864,0.041340,0.041078,0.041454,0.043615,0.047903,0.054119,0.061673,0.070304,0.079183,0.088197,0.097191,0.105592,0.113356,0.120229,0.126536,0.131990,0.136380,0.140956,0.147654,0.157743,0.171419,0.186891,0.200317,0.207560,0.205946,0.196393,0.181809,0.167901,0.158475,0.155971,0.160479,0.169828,0.181319,0.192159,0.200751,0.206427,0.209513,0.211097,0.214393,0.221857,0.235380,0.253896,0.273670,0.288678,0.293528,0.286452,0.269192,0.247687,0.227993,0.214832,0.209809,0.211502,0.216762,0.222928,0.227904,0.231199,0.233803,0.236018,0.238344,0.239963,0.239965,0.237047,0.231197,0.222296,0.211440,0.198960,0.186341,0.175954,0.169433,0.168472,0.172626,0.179869,0.186963,0.191302,0.192336,0.191620,0.190488,0.190291,0.190597,0.189971,0.187196,0.181662,0.173541,0.163097,0.151603,0.139356,0.127270,0.116790,0.108441,0.102365,0.097595,0.093034,0.088179,0.082361,0.076533,0.072348,0.070912,0.073596,0.080726,0.091453,0.103741,0.114817,0.121584,0.121682,0.114570,0.101257,0.084144,0.066007,0.049904,0.037431,0.029512,0.025934,0.026278,0.028816,0.032325,0.035218,0.036311,0.035155,0.031855,0.027304,0.022325,0.017787,0.014345,0.012259,0.011613,0.012118,0.013387,0.014421,0.014681,0.013643,0.011453,0.008614,0.005839,0.003541,0.001922,0.000933,0.000406,0.000158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012149,0.016333,0.020146,0.022984,0.024501,0.024684,0.023690,0.021729,0.018997,0.015791,0.012440,0.009610,0.007699,0.007059,0.008183,0.011114,0.015806,0.021755,0.028120,0.033462,0.036542,0.036677,0.034181,0.030214,0.026088,0.022917,0.020936,0.019888,0.019245,0.018669,0.017911,0.017104,0.016135,0.014834,0.013048,0.010793,0.008275,0.005791,0.003747,0.002219,0.001366,0.001033,0.001167,0.001775,0.002752,0.004100,0.005588,0.006941,0.007831,0.007998,0.007390,0.006162,0.004657,0.003232,0.002250,0.001756,0.001823,0.002453,0.003758,0.005556,0.007977,0.010776,0.013784,0.016766,0.019466,0.021588,0.022779,0.022743,0.021326,0.018886,0.015982,0.013583,0.012650,0.013741,0.017075,0.021797,0.026905,0.031203,0.033915,0.035034,0.035693,0.037027,0.040063,0.045084,0.051892,0.059887,0.068774,0.077653,0.086193,0.094107,0.100691,0.105909,0.109750,0.112822,0.115292,0.117368,0.120430,0.126275,0.135947,0.149519,0.165344,0.179810,0.189234,0.191330,0.187032,0.178801,0.171657,0.168618,0.171493,0.179838,0.191366,0.203572,0.214056,0.221540,0.225582,0.226700,0.226140,0.226972,0.231629,0.241951,0.257157,0.273913,0.286627,0.290470,0.284097,0.269089,0.251089,0.235671,0.227108,0.226618,0.232112,0.239917,0.246764,0.250228,0.250036,0.247984,0.245477,0.243927,0.243010,0.241552,0.237609,0.230535,0.219649,0.205997,0.190288,0.174528,0.161637,0.153807,0.152702,0.157869,0.166809,0.175767,0.181825,0.184131,0.184169,0.183383,0.183040,0.182826,0.181449,0.177877,0.171773,0.163449,0.153125,0.141985,0.130088,0.118187,0.107733,0.099489,0.093715,0.089595,0.086009,0.082160,0.077155,0.071581,0.066915,0.064286,0.065160,0.070157,0.078780,0.089366,0.099592,0.106599,0.108101,0.103309,0.092763,0.078279,0.062153,0.047238,0.035241,0.027403,0.023829,0.024261,0.027078,0.030892,0.033991,0.035022,0.033554,0.029787,0.024777,0.019497,0.014981,0.011923,0.010583,0.010929,0.012500,0.014736,0.016475,0.017070,0.015997,0.013483,0.010176,0.006897,0.004183,0.002271,0.001103,0.000479,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012863,0.017179,0.021348,0.024910,0.027539,0.029093,0.029418,0.028389,0.025969,0.022466,0.018375,0.014756,0.012270,0.011471,0.013006,0.016941,0.023134,0.030813,0.038786,0.045131,0.048259,0.047478,0.043372,0.037598,0.031843,0.027506,0.024797,0.023404,0.022741,0.022493,0.022338,0.022326,0.022076,0.021091,0.019074,0.016063,0.012455,0.008810,0.005782,0.003554,0.002328,0.001904,0.002188,0.003189,0.004724,0.006774,0.008974,0.010911,0.012111,0.012219,0.011192,0.009281,0.007007,0.004905,0.003518,0.002903,0.003161,0.004284,0.006295,0.008948,0.012238,0.015670,0.018813,0.021239,0.022682,0.023073,0.022468,0.020972,0.018692,0.016002,0.013247,0.011083,0.010163,0.010857,0.013460,0.017242,0.021474,0.025311,0.028094,0.029851,0.031521,0.033924,0.037866,0.043505,0.050653,0.058778,0.067666,0.076524,0.084896,0.092340,0.097962,0.101610,0.103383,0.104058,0.104282,0.104721,0.106906,0.112444,0.122071,0.135624,0.151602,0.166705,0.177880,0.183433,0.184355,0.182613,0.182326,0.185486,0.193186,0.204465,0.217079,0.228993,0.238450,0.244579,0.247239,0.247051,0.245313,0.244709,0.247365,0.254849,0.266593,0.279827,0.289722,0.292423,0.287203,0.275372,0.261950,0.251569,0.247795,0.251411,0.259875,0.269313,0.276098,0.277625,0.273805,0.267040,0.259710,0.254049,0.250162,0.246710,0.241210,0.232509,0.219488,0.203104,0.184515,0.166067,0.151037,0.141972,0.140395,0.145843,0.155512,0.165361,0.172292,0.175275,0.175655,0.174988,0.174462,0.173954,0.172341,0.168762,0.163025,0.155448,0.146133,0.135982,0.124813,0.113120,0.102294,0.093328,0.086723,0.082022,0.078304,0.074639,0.070053,0.064759,0.059936,0.056647,0.056283,0.059644,0.066466,0.075423,0.084623,0.091515,0.094002,0.091162,0.083192,0.071373,0.057520,0.044132,0.032898,0.025221,0.021443,0.021447,0.023850,0.027270,0.030066,0.030890,0.029356,0.025709,0.020976,0.016107,0.012130,0.009703,0.009074,0.010151,0.012405,0.015188,0.017303,0.018057,0.016965,0.014309,0.010806,0.007318,0.004435,0.002406,0.001168,0.000507,0.000197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013716,0.017787,0.021911,0.025893,0.029508,0.032516,0.034407,0.034660,0.032953,0.029575,0.025156,0.021121,0.018356,0.017602,0.019615,0.024490,0.032004,0.041143,0.050401,0.057445,0.060392,0.058558,0.052778,0.045177,0.037763,0.032240,0.028838,0.027238,0.026803,0.027206,0.027962,0.028943,0.029441,0.028645,0.026164,0.022120,0.017170,0.012185,0.008066,0.005102,0.003533,0.003095,0.003637,0.005168,0.007390,0.010230,0.013163,0.015624,0.017009,0.016899,0.015307,0.012601,0.009503,0.006728,0.005009,0.004403,0.005029,0.006858,0.009787,0.013480,0.017788,0.021947,0.025280,0.027185,0.027414,0.026146,0.023850,0.021017,0.017970,0.015033,0.012358,0.010293,0.009242,0.009421,0.011224,0.014011,0.017309,0.020620,0.023438,0.025855,0.028645,0.032278,0.037274,0.043617,0.051124,0.059344,0.068212,0.077171,0.085767,0.093444,0.099146,0.102542,0.103701,0.103404,0.102654,0.102481,0.104525,0.110186,0.119908,0.133311,0.149086,0.164325,0.176653,0.185023,0.190475,0.194463,0.200130,0.208392,0.219654,0.232562,0.245048,0.255744,0.263665,0.268333,0.269938,0.269079,0.267022,0.265923,0.267436,0.272723,0.281348,0.291178,0.298336,0.300157,0.296598,0.288581,0.280259,0.274997,0.275488,0.282120,0.292196,0.301992,0.307857,0.307193,0.300095,0.289327,0.278006,0.268931,0.262426,0.256985,0.249676,0.239031,0.223733,0.204721,0.183702,0.163156,0.146466,0.136268,0.133838,0.138703,0.148007,0.157688,0.164628,0.167764,0.168254,0.167744,0.167332,0.167090,0.165988,0.163251,0.158676,0.152524,0.144792,0.136027,0.125860,0.114423,0.102905,0.092428,0.083792,0.077064,0.071777,0.067130,0.062295,0.057193,0.052652,0.049550,0.048984,0.051730,0.057551,0.065340,0.073547,0.079980,0.082831,0.081195,0.075102,0.065423,0.053562,0.041589,0.031063,0.023425,0.019160,0.018275,0.019717,0.022236,0.024415,0.025024,0.023708,0.020691,0.016805,0.012832,0.009673,0.007904,0.007765,0.009166,0.011600,0.014428,0.016541,0.017273,0.016211,0.013656,0.010302,0.006966,0.004217,0.002285,0.001108,0.000479,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015471,0.018988,0.022620,0.026534,0.030691,0.034844,0.038171,0.039791,0.039100,0.036331,0.032167,0.028280,0.025653,0.025139,0.027529,0.032947,0.041133,0.050935,0.060654,0.067733,0.070140,0.067240,0.060044,0.051012,0.042300,0.035851,0.031943,0.030323,0.030362,0.031707,0.033656,0.035799,0.037073,0.036389,0.033332,0.028179,0.021889,0.015662,0.010587,0.007039,0.005262,0.004925,0.005815,0.007943,0.010875,0.014445,0.017950,0.020689,0.021972,0.021391,0.019082,0.015542,0.011691,0.008390,0.006529,0.006141,0.007337,0.010050,0.014013,0.018771,0.024044,0.028834,0.032293,0.033713,0.032910,0.030295,0.026689,0.022884,0.019333,0.016254,0.013647,0.011601,0.010334,0.009957,0.010946,0.012715,0.015013,0.017670,0.020372,0.023326,0.027204,0.032165,0.038408,0.045725,0.053898,0.062491,0.071569,0.080844,0.089971,0.098382,0.104982,0.109320,0.111355,0.111717,0.111526,0.111915,0.114473,0.120368,0.129852,0.142521,0.157420,0.172177,0.185052,0.195508,0.204497,0.212888,0.222869,0.234420,0.247459,0.260475,0.271727,0.280594,0.286830,0.290238,0.291279,0.290403,0.288755,0.287894,0.288924,0.292566,0.298445,0.305110,0.309751,0.310948,0.309325,0.305339,0.302123,0.301628,0.305609,0.314124,0.324580,0.333661,0.337965,0.335069,0.325298,0.311590,0.297574,0.286329,0.278134,0.271270,0.262409,0.249953,0.232627,0.211451,0.188715,0.166815,0.148991,0.137720,0.134016,0.137429,0.145348,0.153948,0.160261,0.163314,0.164070,0.164188,0.164627,0.165538,0.165804,0.164592,0.161563,0.156944,0.150745,0.143222,0.133927,0.122560,0.109949,0.097202,0.085423,0.075304,0.067059,0.060275,0.054479,0.049414,0.045549,0.043471,0.043808,0.047118,0.052984,0.060376,0.067946,0.073835,0.076558,0.075341,0.070209,0.061799,0.051227,0.040174,0.030026,0.022191,0.017215,0.015200,0.015457,0.016907,0.018431,0.018954,0.018123,0.016067,0.013316,0.010424,0.008106,0.006862,0.006935,0.008277,0.010458,0.012903,0.014674,0.015195,0.014156,0.011857,0.008904,0.005996,0.003618,0.001955,0.000946,0.000406,0.000158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019063,0.021762,0.024344,0.027413,0.031223,0.035679,0.039816,0.042537,0.043036,0.041447,0.038364,0.035468,0.033632,0.033669,0.036332,0.041771,0.049769,0.059191,0.068329,0.074655,0.076191,0.072394,0.064329,0.054555,0.045124,0.038082,0.033785,0.032152,0.032669,0.034985,0.038173,0.041467,0.043455,0.042826,0.039220,0.033112,0.025765,0.018678,0.013034,0.009245,0.007510,0.007426,0.008711,0.011381,0.014868,0.018893,0.022607,0.025215,0.026028,0.024735,0.021653,0.017400,0.013047,0.009523,0.007800,0.007869,0.009795,0.013456,0.018397,0.024032,0.029984,0.035116,0.038534,0.039536,0.038042,0.034626,0.030343,0.026134,0.022482,0.019477,0.017032,0.015055,0.013658,0.012881,0.013224,0.014118,0.015475,0.017411,0.019822,0.023086,0.027851,0.034055,0.041612,0.050122,0.059306,0.068631,0.078219,0.088016,0.097859,0.107295,0.115369,0.121627,0.125885,0.128475,0.130299,0.132233,0.135572,0.141227,0.149451,0.160173,0.173081,0.186566,0.199445,0.211378,0.222975,0.234337,0.246742,0.259513,0.272384,0.284024,0.293181,0.299960,0.304700,0.307316,0.308402,0.308140,0.307465,0.307347,0.308358,0.310845,0.314465,0.318439,0.321028,0.321929,0.322314,0.322142,0.323483,0.326956,0.333411,0.342683,0.352488,0.360048,0.362424,0.357469,0.345824,0.330487,0.315395,0.303643,0.295207,0.288066,0.278529,0.264992,0.246401,0.223947,0.200432,0.177988,0.159506,0.147176,0.141833,0.143136,0.149014,0.156051,0.161554,0.164661,0.166129,0.167489,0.169481,0.172167,0.174150,0.174446,0.172554,0.168816,0.163452,0.156611,0.147862,0.136437,0.122620,0.107312,0.091843,0.077500,0.065330,0.055509,0.048109,0.042844,0.039894,0.039484,0.041675,0.046626,0.053566,0.061374,0.068747,0.074091,0.076236,0.074642,0.069470,0.061310,0.051130,0.040314,0.030079,0.021775,0.015956,0.012796,0.011951,0.012490,0.013582,0.014268,0.014147,0.013177,0.011560,0.009624,0.007930,0.006943,0.006948,0.007951,0.009607,0.011405,0.012600,0.012741,0.011637,0.009603,0.007123,0.004747,0.002840,0.001524,0.000734,0.000307,0.000120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
